key,worker_id,agreement
"(1059, 5)",A3C9A382KUWMS0,0
"(1059, 5)",AC8BGOG45QWA2,0
"(243, 6)",A2VNOKPOPIUDQA,5
"(243, 6)",AZDW60621IA38,5
"(243, 6)",A18JQFU6QCTI6G,4
"(243, 6)",A1HVEW7DUNZULN,5
"(243, 6)",A1B2KIB7DPC2PR,-2
"(243, 6)",AMID7O126S33V,2
"(1074, 4)",A2HUSOVMMRJNNX,5
"(1074, 4)",A1UDQV4PUFYPKN,3
"(1074, 4)",ADN76VWLV3O5S,3
"(1074, 4)",A31O7P7Z650N7B,5
"(1074, 4)",A1OICNXB30F29F,0
"(309, 4)",AWCCY9UU171TO,-1
"(550, 4)",ATY8RQ17JPXQD,-1
"(550, 4)",A2VJEJ30HH64TM,5
"(550, 4)",A3H5Z4JEVFW7N,0
"(550, 4)",A3C9A382KUWMS0,0
"(550, 4)",A2PE5UDQ5WG2R0,3
"(550, 4)",AP1HCIYDB0OTX,1
"(186, 0)",A18C9VQ75YI4ZQ,0
"(186, 0)",A2Q3ZPCNE2EOAO,-5
"(186, 0)",A1B2KIB7DPC2PR,2
"(186, 0)",A36JZTUKQVV5S5,-3
"(186, 0)",A14NJ0E25UM25Q,0
"(683, 5)",A1RF70DSVAZVI6,5
"(683, 5)",A3374C8G2EUNVO,4
"(683, 5)",A14NJ0E25UM25Q,0
"(683, 5)",AMID7O126S33V,-1
"(683, 5)",A36CP7G5OZY030,5
"(683, 5)",A36JZTUKQVV5S5,-1
"(473, 1)",A2Z2CVOBYA74B0,0
"(473, 1)",ADN76VWLV3O5S,4
"(473, 1)",A2Z2CVOBYA74B0,0
"(473, 1)",A14NJ0E25UM25Q,0
"(473, 1)",A36JZTUKQVV5S5,0
"(473, 1)",A1B2KIB7DPC2PR,1
"(548, 5)",ADN76VWLV3O5S,5
"(548, 5)",A14NJ0E25UM25Q,-3
"(548, 5)",A3NAZZEBINRI7Q,1
"(548, 5)",A1UDQV4PUFYPKN,1
"(548, 5)",ACJES3V0DVUGY,5
"(548, 5)",A1AI8MC07M7UBZ,1
"(665, 1)",A33RY9AQXDXTLP,0
"(665, 1)",A3P7AOM9X9ZQ33,1
"(665, 1)",A3L6PFU6DOR8AY,2
"(665, 1)",AMID7O126S33V,0
"(665, 1)",A20HS06RD1TVTX,0
"(1020, 0)",A2Z2CVOBYA74B0,5
"(1020, 0)",ADN76VWLV3O5S,5
"(1020, 0)",ACJES3V0DVUGY,5
"(1020, 0)",AWGLY2Q18H4V4,5
"(1020, 0)",A3OT61DL0DY283,5
"(999, 2)",A14NJ0E25UM25Q,2
"(999, 2)",A1AI8MC07M7UBZ,3
"(999, 2)",AMID7O126S33V,3
"(999, 2)",A3P7PPQA3EU1H3,-1
"(999, 2)",A13ZLTV0I0UG4D,5
"(999, 2)",A14NJ0E25UM25Q,0
"(765, 5)",A3P7AOM9X9ZQ33,-3
"(765, 5)",A1JQS9AN8LEAKZ,-1
"(765, 5)",A1B2KIB7DPC2PR,-2
"(765, 5)",AMID7O126S33V,1
"(765, 5)",A3R5CALO6EH0ZR,4
"(592, 1)",A2HUVJPLKGUKFQ,5
"(592, 1)",A1UDQV4PUFYPKN,3
"(592, 1)",A3FM3KWYVBBZ15,2
"(592, 1)",AWGLY2Q18H4V4,5
"(592, 1)",A18JQFU6QCTI6G,4
"(1194, 4)",A1HKSBZ5O41LZ3,5
"(1194, 4)",A37XVHGR4ZSTSM,5
"(1194, 4)",AFC23NDG41MI5,-2
"(1194, 4)",A1V2JY1MJ4P6CF,2
"(127, 5)",A14NJ0E25UM25Q,-3
"(127, 5)",A1JQS9AN8LEAKZ,-1
"(127, 5)",AMID7O126S33V,-1
"(127, 5)",A20HS06RD1TVTX,-1
"(127, 5)",A14NJ0E25UM25Q,-2
"(358, 5)",A1IMICF9ISISZN,-2
"(358, 5)",A2JOQX1C7BNKXC,-3
"(358, 5)",AMID7O126S33V,-4
"(358, 5)",A1B2KIB7DPC2PR,-2
"(358, 5)",A17IWKV4G3N25X,0
"(358, 5)",A3R5CALO6EH0ZR,0
"(1134, 0)",A3P7AOM9X9ZQ33,0
"(1134, 0)",AP1HCIYDB0OTX,2
"(1134, 0)",AMID7O126S33V,0
"(1134, 0)",A3F0OII70LQX09,0
"(1134, 0)",A2Q3ZPCNE2EOAO,5
"(775, 4)",AWGLY2Q18H4V4,2
"(775, 4)",A3L6PFU6DOR8AY,4
"(775, 4)",A37XVHGR4ZSTSM,0
"(775, 4)",A6Y7BLDK90Q19,2
"(775, 4)",AMID7O126S33V,-4
"(775, 4)",A17IWKV4G3N25X,-3
"(19, 3)",A1BG4Z8AANP95N,-5
"(19, 3)",AS5VYLPDKNIAG,4
"(19, 3)",A3FVUQYTPZ6ZEQ,5
"(19, 3)",A2FZM7ZDCLPMCF,2
"(19, 3)",A1B2KIB7DPC2PR,-2
"(19, 3)",A14NJ0E25UM25Q,0
"(1171, 1)",AV8SVCVP9V5BK,1
"(1171, 1)",A31RKV21MUC3R0,-2
"(1171, 1)",AG9BUUONHFKSS,0
"(442, 4)",AOHHTBPD64EB6,-5
"(442, 4)",A12AICIWGAEUPU,-3
"(442, 4)",AMID7O126S33V,0
"(442, 4)",A1B2KIB7DPC2PR,-1
"(442, 4)",A36CP7G5OZY030,5
"(442, 4)",A6QG9LM5WL0AQ,-2
"(205, 5)",AFDLE79DCTIPP,0
"(205, 5)",A2HV83CV71R7RO,-4
"(205, 5)",A2FZM7ZDCLPMCF,2
"(205, 5)",A3E157ZN8XPUKJ,0
"(205, 5)",AMID7O126S33V,0
"(205, 5)",A3QU3KM3IYWHIF,0
"(1186, 2)",A1B2KIB7DPC2PR,2
"(1186, 2)",AV8SVCVP9V5BK,-5
"(1186, 2)",A2P8XDALGST5YT,3
"(1186, 2)",ACPUTK2MNMYHB,-3
"(1186, 2)",A1RF70DSVAZVI6,-5
"(1186, 2)",A1S291KFXPM33J,-5
"(1186, 2)",A1PBJ9JXJ6OXNX,-2
"(322, 5)",A12AICIWGAEUPU,-4
"(322, 5)",A5379LUINT3PC,4
"(322, 5)",A2FZM7ZDCLPMCF,1
"(322, 5)",AMID7O126S33V,-2
"(322, 5)",A7X7G33CQJ1PP,-3
"(507, 3)",AFDLE79DCTIPP,0
"(507, 3)",A3F0OII70LQX09,-4
"(507, 3)",A3P7PPQA3EU1H3,-1
"(507, 3)",A6Y7BLDK90Q19,-1
"(507, 3)",A3QU3KM3IYWHIF,-4
"(1285, 1)",A1B2KIB7DPC2PR,2
"(1285, 1)",ASX2NOUVA9CRH,-5
"(1285, 1)",A3QU3KM3IYWHIF,-2
"(1291, 5)",A1A71B12O8GNO8,5
"(1291, 5)",A3C9A382KUWMS0,0
"(1291, 5)",AMID7O126S33V,-1
"(1291, 5)",A3R5CALO6EH0ZR,0
"(1291, 5)",A36CP7G5OZY030,5
"(1217, 6)",ACPUTK2MNMYHB,3
"(1217, 6)",A1RF70DSVAZVI6,4
"(1217, 6)",A2VTDOJE2XP8TK,-2
"(1217, 6)",ACJSA944IAMN7,2
"(1217, 6)",A3QU3KM3IYWHIF,3
"(1199, 3)",A1HKSBZ5O41LZ3,5
"(1150, 2)",A1B2KIB7DPC2PR,-2
"(1150, 2)",A1HAM6YI1YDUPY,5
"(1150, 2)",A1SH6B8LM6PTPL,3
"(1150, 2)",A1BS484S0O76YT,4
"(252, 4)",A2HUSOVMMRJNNX,-4
"(252, 4)",A2JOQX1C7BNKXC,2
"(252, 4)",A6Y7BLDK90Q19,0
"(252, 4)",A14NJ0E25UM25Q,0
"(252, 4)",A36CP7G5OZY030,5
"(252, 4)",A3R5CALO6EH0ZR,4
"(900, 5)",A2HUSOVMMRJNNX,4
"(900, 5)",A6Y7BLDK90Q19,-1
"(900, 5)",A14NJ0E25UM25Q,0
"(900, 5)",A36JZTUKQVV5S5,0
"(900, 5)",A3P7PPQA3EU1H3,-2
"(1171, 4)",AV8SVCVP9V5BK,-2
"(1171, 4)",A31RKV21MUC3R0,-3
"(1171, 4)",AG9BUUONHFKSS,0
"(6, 6)",A2JOQX1C7BNKXC,-4
"(6, 6)",AFDLE79DCTIPP,0
"(6, 6)",A2HUSOVMMRJNNX,3
"(6, 6)",A2MWAXV1YRK5GH,-2
"(6, 6)",A3P7PPQA3EU1H3,-2
"(1077, 5)",AIY8WQZDKMD5C,-3
"(1077, 5)",ADN76VWLV3O5S,-2
"(1077, 5)",A1ED0UM8C63QX5,1
"(1077, 5)",ACJES3V0DVUGY,-2
"(1077, 5)",AMID7O126S33V,0
"(1077, 5)",A3C9A382KUWMS0,0
"(496, 6)",A1BG4Z8AANP95N,-3
"(496, 6)",A6QG9LM5WL0AQ,-4
"(496, 6)",AWCCY9UU171TO,-2
"(496, 6)",A2MWAXV1YRK5GH,-2
"(496, 6)",AHOARZ6ADFC90,0
"(481, 1)",AFDLE79DCTIPP,0
"(481, 1)",A1UDQV4PUFYPKN,-1
"(481, 1)",A1C4NYHR1COBO0,5
"(481, 1)",A2Q3ZPCNE2EOAO,3
"(481, 1)",AMID7O126S33V,-1
"(93, 5)",A18PPSOZZXUQ5C,1
"(93, 5)",A2Q3ZPCNE2EOAO,-5
"(93, 5)",A3P7PPQA3EU1H3,-1
"(93, 5)",A1B2KIB7DPC2PR,3
"(93, 5)",A14NJ0E25UM25Q,0
"(1410, 0)",A32LCM1ZARQLOG,-2
"(1410, 0)",A1Q1W6RIHG7TTJ,-3
"(1410, 0)",A22K68WIUPZSRQ,-5
"(1410, 0)",A1XXMVPHRKUTAH,2
"(1410, 0)",A3F0OII70LQX09,0
"(1410, 0)",A1S291KFXPM33J,-5
"(1410, 0)",A2FDXVWVI05XA4,-2
"(361, 0)",A3L6PFU6DOR8AY,-4
"(361, 0)",AM7FYVGVOEP66,0
"(361, 0)",A17IWKV4G3N25X,0
"(361, 0)",AMID7O126S33V,0
"(361, 0)",A14NJ0E25UM25Q,0
"(361, 0)",A3R5CALO6EH0ZR,5
"(1429, 6)",A32LCM1ZARQLOG,2
"(1429, 6)",A1Q1W6RIHG7TTJ,3
"(1429, 6)",A22K68WIUPZSRQ,0
"(1429, 6)",A3IJI5VFWLI7DA,5
"(1429, 6)",A18JQFU6QCTI6G,5
"(1429, 6)",A2ZG6GDYEI4Q3K,0
"(1429, 6)",A3I8XSG316ZFOY,0
"(688, 6)",A3L6PFU6DOR8AY,2
"(688, 6)",A2Q3ZPCNE2EOAO,5
"(688, 6)",A3C9A382KUWMS0,0
"(688, 6)",A17IWKV4G3N25X,2
"(688, 6)",AMID7O126S33V,-2
"(556, 5)",A1UDQV4PUFYPKN,1
"(556, 5)",A2FZM7ZDCLPMCF,2
"(556, 5)",A14NJ0E25UM25Q,0
"(556, 5)",A2Z2CVOBYA74B0,5
"(556, 5)",A1B2KIB7DPC2PR,1
"(556, 5)",A3P7PPQA3EU1H3,-2
"(1309, 5)",A2MVFSJBKHUPH9,3
"(1309, 5)",A37XVHGR4ZSTSM,3
"(1309, 5)",AMID7O126S33V,2
"(1309, 5)",A36JZTUKQVV5S5,2
"(1309, 5)",A1B2KIB7DPC2PR,2
"(704, 3)",A2VTDOJE2XP8TK,-3
"(704, 3)",A1BS484S0O76YT,-2
"(757, 2)",A3P7PPQA3EU1H3,-1
"(757, 2)",A3E5XSOUEE68T1,5
"(757, 2)",AMID7O126S33V,0
"(757, 2)",AKJ22H1NTVIQX,0
"(757, 2)",A3P7PPQA3EU1H3,1
"(254, 4)",A3R467YDQ1C8VG,4
"(254, 4)",A1B2KIB7DPC2PR,-3
"(254, 4)",A14NJ0E25UM25Q,0
"(254, 4)",AWGLY2Q18H4V4,4
"(254, 4)",A36CP7G5OZY030,5
"(1222, 1)",AWGLY2Q18H4V4,5
"(1222, 1)",A2UV2P8JZV9UW1,5
"(1222, 1)",AMID7O126S33V,3
"(1222, 1)",A2V3P1XE33NYC3,5
"(1222, 1)",A14NJ0E25UM25Q,0
"(1222, 1)",A1B2KIB7DPC2PR,1
"(85, 3)",A12AICIWGAEUPU,0
"(85, 3)",A2UVWBMB5V045G,0
"(85, 3)",AMID7O126S33V,0
"(85, 3)",A3AH8UT0TCYMUG,0
"(85, 3)",A2FDXVWVI05XA4,0
"(147, 0)",A2HUVJPLKGUKFQ,2
"(147, 0)",A3NCDEGFFO83KW,1
"(147, 0)",A3C9A382KUWMS0,5
"(147, 0)",A3OTQF9XCTAS1A,3
"(147, 0)",AMID7O126S33V,4
"(147, 0)",A6QG9LM5WL0AQ,5
"(502, 1)",A2P8XDALGST5YT,3
"(502, 1)",A1S291KFXPM33J,-5
"(434, 3)",A36CP7G5OZY030,5
"(434, 3)",A1IMICF9ISISZN,5
"(434, 3)",A17IWKV4G3N25X,-2
"(434, 3)",A3R5CALO6EH0ZR,-4
"(434, 3)",A209T4ZL3NKV8H,-4
"(434, 3)",AMID7O126S33V,-3
"(1187, 3)",ATEBMP60UYVNH,-2
"(1187, 3)",A3R5CALO6EH0ZR,-4
"(1187, 3)",ASX2NOUVA9CRH,-3
"(1187, 3)",AP1HCIYDB0OTX,-1
"(1187, 3)",A2JOQX1C7BNKXC,-1
"(1187, 3)",A2VTDOJE2XP8TK,-1
"(1249, 3)",A2VWJTNC4OKNI7,-2
"(1249, 3)",A2PE5UDQ5WG2R0,-1
"(1249, 3)",A14NJ0E25UM25Q,-1
"(1249, 3)",A2Q3ZPCNE2EOAO,-5
"(1249, 3)",A3P7PPQA3EU1H3,1
"(1178, 1)",A1RF70DSVAZVI6,1
"(1178, 1)",AMID7O126S33V,1
"(1178, 1)",A36JZTUKQVV5S5,2
"(1178, 1)",A14NJ0E25UM25Q,-1
"(1178, 1)",A6Y7BLDK90Q19,1
"(24, 4)",A3DSRQ5CBK6G3U,0
"(24, 4)",A1JQS9AN8LEAKZ,2
"(24, 4)",AWCCY9UU171TO,0
"(24, 4)",AP1HCIYDB0OTX,-1
"(24, 4)",A3C9A382KUWMS0,5
"(1129, 2)",A3R5CALO6EH0ZR,-2
"(1129, 2)",A1U00BDONXG17C,-1
"(1129, 2)",AFC23NDG41MI5,-2
"(1129, 2)",A37XVHGR4ZSTSM,-2
"(1129, 2)",A3374C8G2EUNVO,5
"(777, 6)",A2HUSOVMMRJNNX,5
"(777, 6)",A14NJ0E25UM25Q,-1
"(777, 6)",A1FAJ118DBS6CX,2
"(777, 6)",AMID7O126S33V,4
"(777, 6)",A17IWKV4G3N25X,0
"(93, 4)",A18PPSOZZXUQ5C,0
"(93, 4)",A2Q3ZPCNE2EOAO,-5
"(93, 4)",A3P7PPQA3EU1H3,-1
"(93, 4)",A1B2KIB7DPC2PR,2
"(93, 4)",A14NJ0E25UM25Q,0
"(608, 0)",A3OZ3M6SRO2QNO,-3
"(608, 0)",AFDLE79DCTIPP,0
"(608, 0)",A3E157ZN8XPUKJ,5
"(608, 0)",A3R5CALO6EH0ZR,-3
"(608, 0)",AMID7O126S33V,-1
"(460, 2)",A7ZOVHE48L7RS,-3
"(460, 2)",A3C9A382KUWMS0,-5
"(460, 2)",A36JZTUKQVV5S5,-5
"(460, 2)",A36CP7G5OZY030,-5
"(460, 2)",A17IWKV4G3N25X,-4
"(19, 5)",A1BG4Z8AANP95N,-5
"(19, 5)",AS5VYLPDKNIAG,-2
"(19, 5)",A3FVUQYTPZ6ZEQ,-5
"(19, 5)",A2FZM7ZDCLPMCF,-1
"(19, 5)",A1B2KIB7DPC2PR,1
"(19, 5)",A14NJ0E25UM25Q,0
"(223, 3)",A2P3DCVI26JR3G,4
"(223, 3)",A36CP7G5OZY030,-4
"(223, 3)",A3U1MRDBBAJ77S,2
"(223, 3)",A2Q3ZPCNE2EOAO,5
"(223, 3)",A36JZTUKQVV5S5,3
"(4, 4)",A1XFA0A9Z3LAZJ,-2
"(4, 4)",ATY8RQ17JPXQD,-1
"(4, 4)",A6Y7BLDK90Q19,-2
"(4, 4)",A32LCM1ZARQLOG,0
"(4, 4)",AHOARZ6ADFC90,0
"(1189, 3)",A2O9ZPGNNBSH00,0
"(1189, 3)",A2Q3ZPCNE2EOAO,0
"(1189, 3)",AM7FYVGVOEP66,-1
"(1189, 3)",AWQ44ZCQZYQJY,0
"(1189, 3)",AP1HCIYDB0OTX,0
"(1189, 3)",A3AH8UT0TCYMUG,0
"(254, 5)",A3R467YDQ1C8VG,4
"(254, 5)",A1B2KIB7DPC2PR,-3
"(254, 5)",A14NJ0E25UM25Q,0
"(254, 5)",AWGLY2Q18H4V4,5
"(254, 5)",A36CP7G5OZY030,5
"(442, 2)",AOHHTBPD64EB6,0
"(442, 2)",A12AICIWGAEUPU,-4
"(442, 2)",AMID7O126S33V,-1
"(442, 2)",A1B2KIB7DPC2PR,-1
"(442, 2)",A36CP7G5OZY030,5
"(442, 2)",A6QG9LM5WL0AQ,-5
"(1040, 5)",A32LCM1ZARQLOG,2
"(1040, 5)",A3374C8G2EUNVO,2
"(1040, 5)",A36CP7G5OZY030,5
"(1040, 5)",AMID7O126S33V,3
"(1040, 5)",A1B2KIB7DPC2PR,1
"(1040, 5)",A14NJ0E25UM25Q,0
"(1337, 5)",A2LV5QYHH24OMY,-2
"(1337, 5)",A87AUVH3QNOB1,-1
"(1337, 5)",A3P7PPQA3EU1H3,-2
"(1337, 5)",A14NJ0E25UM25Q,0
"(1337, 5)",A37XVHGR4ZSTSM,-4
"(1356, 5)",ACJSA944IAMN7,0
"(1356, 5)",A1B2KIB7DPC2PR,1
"(1356, 5)",AMID7O126S33V,0
"(1356, 5)",A2320O4CHU0DB0,0
"(1356, 5)",A37XVHGR4ZSTSM,0
"(147, 3)",A2HUVJPLKGUKFQ,4
"(147, 3)",A3NCDEGFFO83KW,-4
"(147, 3)",A3C9A382KUWMS0,0
"(147, 3)",A3OTQF9XCTAS1A,0
"(147, 3)",AMID7O126S33V,0
"(147, 3)",A6QG9LM5WL0AQ,5
"(468, 1)",A1BADZXRMPSPDC,3
"(468, 1)",AFDLE79DCTIPP,0
"(468, 1)",A1KDXCYV02U65R,5
"(468, 1)",A3H5Z4JEVFW7N,5
"(468, 1)",A2HUSOVMMRJNNX,3
"(468, 1)",A3OTQF9XCTAS1A,3
"(27, 2)",A1UDQV4PUFYPKN,3
"(27, 2)",A6Y7BLDK90Q19,0
"(27, 2)",A3P7PPQA3EU1H3,1
"(27, 2)",A14NJ0E25UM25Q,0
"(27, 2)",AMID7O126S33V,0
"(27, 2)",A3R5CALO6EH0ZR,3
"(231, 0)",AMVUYWMJYEJG7,5
"(231, 0)",A3C9A382KUWMS0,5
"(231, 0)",A20HS06RD1TVTX,2
"(231, 0)",A14NJ0E25UM25Q,0
"(231, 0)",AWZ83IBW10B96,5
"(231, 0)",AMID7O126S33V,2
"(1132, 4)",A1RF70DSVAZVI6,0
"(1132, 4)",AMID7O126S33V,-4
"(1132, 4)",A3R467YDQ1C8VG,-4
"(1132, 4)",A17IWKV4G3N25X,-3
"(1132, 4)",A1B2KIB7DPC2PR,1
"(780, 0)",A1B2KIB7DPC2PR,5
"(780, 0)",A8476X9G2F3OK,4
"(780, 0)",A3RXM9YYU92YDB,2
"(780, 0)",A2VTDOJE2XP8TK,1
"(780, 0)",A1S291KFXPM33J,0
"(780, 0)",AGPWUZJY43E0J,0
"(561, 0)",A12AICIWGAEUPU,2
"(561, 0)",ADGL6VGBT5KMV,5
"(561, 0)",A36CP7G5OZY030,5
"(561, 0)",A14NJ0E25UM25Q,0
"(561, 0)",A1B2KIB7DPC2PR,5
"(561, 0)",A2FHOQX90RA45G,5
"(543, 1)",A3C9A382KUWMS0,5
"(543, 1)",A2PE5UDQ5WG2R0,4
"(543, 1)",A2Q3ZPCNE2EOAO,5
"(543, 1)",ALE5RDP8XZL3,0
"(543, 1)",A3P7PPQA3EU1H3,-1
"(1118, 3)",ACJSA944IAMN7,4
"(1118, 3)",A17IWKV4G3N25X,4
"(1118, 3)",AWGLY2Q18H4V4,0
"(1118, 3)",A14NJ0E25UM25Q,0
"(1118, 3)",AMID7O126S33V,0
"(1392, 5)",A3DSRQ5CBK6G3U,0
"(1392, 5)",AMID7O126S33V,-1
"(1392, 5)",A1B2KIB7DPC2PR,1
"(1392, 5)",A3R5CALO6EH0ZR,-1
"(1392, 5)",A14NJ0E25UM25Q,0
"(1129, 1)",A3R5CALO6EH0ZR,-3
"(1129, 1)",A1U00BDONXG17C,-2
"(1129, 1)",AFC23NDG41MI5,-2
"(1129, 1)",A37XVHGR4ZSTSM,-5
"(1129, 1)",A3374C8G2EUNVO,4
"(160, 1)",A1U00BDONXG17C,5
"(160, 1)",AMID7O126S33V,4
"(160, 1)",A14NJ0E25UM25Q,0
"(160, 1)",A37XVHGR4ZSTSM,1
"(160, 1)",A36JZTUKQVV5S5,3
"(330, 2)",A2JOQX1C7BNKXC,3
"(330, 2)",A3C9A382KUWMS0,-5
"(330, 2)",AMID7O126S33V,-2
"(330, 2)",A36CP7G5OZY030,-5
"(330, 2)",A3R5CALO6EH0ZR,-5
"(330, 2)",A14NJ0E25UM25Q,0
"(429, 1)",A2FWARDBIWRYW9,0
"(429, 1)",A3I8XSG316ZFOY,0
"(429, 1)",AMID7O126S33V,0
"(429, 1)",A6Y7BLDK90Q19,-1
"(429, 1)",A3F0OII70LQX09,0
"(429, 1)",A6QG9LM5WL0AQ,0
"(1360, 6)",A1B2KIB7DPC2PR,-3
"(1360, 6)",A3K6PB2HIE23W0,0
"(1360, 6)",AFC23NDG41MI5,-3
"(1360, 6)",A2VTDOJE2XP8TK,-2
"(1360, 6)",A1PDWH50JFF6ZN,-2
"(1108, 1)",AIY8WQZDKMD5C,-4
"(1108, 1)",A3P7PPQA3EU1H3,0
"(1108, 1)",AKJ22H1NTVIQX,-3
"(1108, 1)",A1ED0UM8C63QX5,3
"(1108, 1)",A3R5CALO6EH0ZR,2
"(1108, 1)",AMID7O126S33V,2
"(139, 5)",A35M4VTU6LBEQY,1
"(139, 5)",A5379LUINT3PC,5
"(139, 5)",AR749S8E0VHVW,1
"(139, 5)",A2TJHKHM8T2SV3,-2
"(139, 5)",A14NJ0E25UM25Q,0
"(139, 5)",AWGLY2Q18H4V4,0
"(1207, 2)",A17Q2CTSOVDMOS,3
"(1207, 2)",A3M7RLPUIRAAXE,0
"(1207, 2)",ASX2NOUVA9CRH,0
"(1207, 2)",A31RKV21MUC3R0,-2
"(1207, 2)",A37XVHGR4ZSTSM,-2
"(1207, 2)",A323O099K60BIV,0
"(1207, 2)",A1BS484S0O76YT,-1
"(707, 2)",ASX2NOUVA9CRH,2
"(707, 2)",A2P8XDALGST5YT,-1
"(707, 2)",A2Z2CVOBYA74B0,5
"(707, 2)",A2VTDOJE2XP8TK,-2
"(1361, 1)",A32LCM1ZARQLOG,-2
"(1361, 1)",AWGLY2Q18H4V4,-5
"(1361, 1)",AMID7O126S33V,-2
"(1361, 1)",A3F0OII70LQX09,0
"(1361, 1)",A14NJ0E25UM25Q,0
"(1361, 1)",A17IWKV4G3N25X,0
"(241, 5)",A3H5Z4JEVFW7N,5
"(241, 5)",A3DSRQ5CBK6G3U,0
"(241, 5)",AMID7O126S33V,-1
"(241, 5)",A14NJ0E25UM25Q,0
"(241, 5)",A37XVHGR4ZSTSM,-5
"(241, 5)",A3P7PPQA3EU1H3,-2
"(226, 4)",A3R5CALO6EH0ZR,-5
"(226, 4)",AMID7O126S33V,-5
"(226, 4)",A20HS06RD1TVTX,-4
"(226, 4)",A37XVHGR4ZSTSM,-5
"(226, 4)",A6QG9LM5WL0AQ,-5
"(1426, 3)",A3P7AOM9X9ZQ33,-3
"(1426, 3)",A2FDXVWVI05XA4,2
"(1426, 3)",A16JBVCS2AR93F,0
"(1426, 3)",A1Q1W6RIHG7TTJ,2
"(1426, 3)",A37XVHGR4ZSTSM,-5
"(1426, 3)",A22K68WIUPZSRQ,0
"(1426, 3)",A18JQFU6QCTI6G,0
"(942, 3)",A27DLL4E4JBOBA,-3
"(942, 3)",AIY8WQZDKMD5C,-4
"(942, 3)",AMID7O126S33V,-5
"(942, 3)",A14NJ0E25UM25Q,0
"(942, 3)",A3P7PPQA3EU1H3,-1
"(942, 3)",A17IWKV4G3N25X,-3
"(325, 3)",A2HUVJPLKGUKFQ,3
"(325, 3)",A2JOQX1C7BNKXC,1
"(325, 3)",A14NJ0E25UM25Q,0
"(325, 3)",AMID7O126S33V,-2
"(325, 3)",A3P7PPQA3EU1H3,-1
"(325, 3)",A1B2KIB7DPC2PR,-3
"(652, 3)",A1B2KIB7DPC2PR,2
"(652, 3)",A1RF70DSVAZVI6,0
"(652, 3)",A31RKV21MUC3R0,-2
"(652, 3)",A1V2JY1MJ4P6CF,2
"(652, 3)",A3RXM9YYU92YDB,0
"(652, 3)",AWCCY9UU171TO,0
"(1306, 0)",ACJSA944IAMN7,-3
"(1306, 0)",A36CP7G5OZY030,5
"(1306, 0)",A17IWKV4G3N25X,4
"(1306, 0)",AMID7O126S33V,-1
"(1306, 0)",A14NJ0E25UM25Q,0
"(1352, 3)",A1B2KIB7DPC2PR,0
"(1352, 3)",AV8SVCVP9V5BK,4
"(1352, 3)",A8476X9G2F3OK,-4
"(1163, 6)",A32LCM1ZARQLOG,2
"(1163, 6)",A3C9A382KUWMS0,5
"(1163, 6)",A2VWJTNC4OKNI7,-1
"(1163, 6)",A24N92D5WYPBBZ,5
"(1163, 6)",A17IWKV4G3N25X,5
"(1010, 2)",ADN76VWLV3O5S,-5
"(1010, 2)",AKJ22H1NTVIQX,-4
"(1010, 2)",AMID7O126S33V,-4
"(1010, 2)",A17IWKV4G3N25X,-3
"(1010, 2)",A14NJ0E25UM25Q,0
"(1010, 2)",A3P7PPQA3EU1H3,-3
"(1257, 3)",A3P7AOM9X9ZQ33,2
"(1257, 3)",AMID7O126S33V,-2
"(1257, 3)",AKJ22H1NTVIQX,1
"(1257, 3)",A3R5CALO6EH0ZR,5
"(1257, 3)",A6Y7BLDK90Q19,3
"(1267, 4)",A1U00BDONXG17C,5
"(1267, 4)",A2O9ZPGNNBSH00,0
"(1267, 4)",AMID7O126S33V,2
"(1267, 4)",A6Y7BLDK90Q19,-1
"(1267, 4)",A14NJ0E25UM25Q,0
"(1267, 4)",A37XVHGR4ZSTSM,0
"(1023, 3)",A2O9ZPGNNBSH00,-2
"(1023, 3)",AFQEOUC7P9QNK,-5
"(1023, 3)",AMID7O126S33V,-4
"(1023, 3)",A6Y7BLDK90Q19,-2
"(1023, 3)",A17IWKV4G3N25X,-3
"(1023, 3)",A14NJ0E25UM25Q,0
"(1142, 3)",A2J70V9HYPYLE9,5
"(1142, 3)",A2O9ZPGNNBSH00,0
"(1142, 3)",AMID7O126S33V,3
"(1142, 3)",A3R5CALO6EH0ZR,5
"(1142, 3)",A14NJ0E25UM25Q,0
"(1142, 3)",AKJ22H1NTVIQX,2
"(582, 6)",A6Y7BLDK90Q19,-3
"(582, 6)",A3E5XSOUEE68T1,-5
"(582, 6)",AMID7O126S33V,-4
"(582, 6)",A3R5CALO6EH0ZR,-5
"(582, 6)",A14NJ0E25UM25Q,0
"(989, 0)",A2FZM7ZDCLPMCF,-2
"(989, 0)",A14NJ0E25UM25Q,-3
"(989, 0)",ADN76VWLV3O5S,5
"(989, 0)",AMID7O126S33V,-2
"(989, 0)",A17IWKV4G3N25X,4
"(952, 2)",A3TZC3ZV88WTHZ,4
"(952, 2)",ACJES3V0DVUGY,5
"(952, 2)",AMID7O126S33V,3
"(952, 2)",A2Q3ZPCNE2EOAO,-5
"(952, 2)",A17IWKV4G3N25X,2
"(952, 2)",A36JZTUKQVV5S5,3
"(1113, 5)",ADN76VWLV3O5S,-4
"(1113, 5)",A2PE5UDQ5WG2R0,-2
"(1113, 5)",A3P7PPQA3EU1H3,1
"(1113, 5)",A36CP7G5OZY030,-5
"(1113, 5)",A17IWKV4G3N25X,-5
